msg_id,date,title,brand,category,price,sizes,stock,description
32408,2026-06-02,Футболка Gucci,Gucci,Tee,1100.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32406,2026-06-01,ПРИЕХАЛИ ЖЕНСКИЕ ФУТБОЛКИ,Other,Tee,1000.0,—,1,"С фабрики прислали тестово 30 женских футболок skims от бренда Chanel
Сразу открываем для вас складчину 🔥
Можно взять оптом от 10 штук всего по 1000₽
Как только в складчине набирается 30 штук — закрываем складчину и отправляем посылки"
32396,2026-06-01,Майка Bape Adidas,Adidas,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32384,2026-06-01,Майка BAPE Baby Milo Garfield,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32374,2026-06-01,Футболка BAPE SpongeBob,BAPE,Tee,1250.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32363,2026-05-31,Футболка Maison Margiela BAPE,BAPE,Tee,1250.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32353,2026-05-31,Футболка BAPE Baby Milo,BAPE,Tee,1250.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32342,2026-05-30,Майка Bape Baby Milo,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32340,2026-05-30,Заказать оптом с бесплатной доставкой всего по 800₽,Other,Other,800.0,—,1,У менеджера @optobazaSAINTp
32327,2026-05-30,Майка BAPE Baby Milo,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32312,2026-05-29,Майка Bape Baby Milo,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32300,2026-05-29,Майка BAPE Baby Milo Garfield,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32290,2026-05-29,Майка Bape Adidas,Adidas,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32279,2026-05-28,Футболка BAPE SpongeBob,BAPE,Tee,1250.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32269,2026-05-28,Майка Bape Adidas,Adidas,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32259,2026-05-28,Майка BAPE Baby Milo Garfield,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32249,2026-05-28,Майка BAPE Sakura,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32239,2026-05-27,Футболка BAPE Baby Milo,BAPE,Tee,1250.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32228,2026-05-27,Футболка Maison Margiela BAPE,BAPE,Tee,1250.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32227,2026-05-27,ЖАРКОЕ ЛЕТО СОВСЕМ СКОРО! 🔥,Other,Other,1000.0,—,1,"А мы помимо футболок подготовили для вас еще кое-что крутое!
Именно майки!
Цена от одной штуки ВСЕГО 1000₽
А оптовая цена еще ниже💪"
32220,2026-05-27,Майка BAPE Baby Milo,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32214,2026-05-27,Майка BAPE Baby Milo Garfield,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32208,2026-05-27,Майка Bape Adidas,Adidas,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32202,2026-05-26,Майка BAPE Sakura,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32195,2026-05-26,Футболка BAPE Baby Milo,BAPE,Tee,1250.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32189,2026-05-26,Футболка BAPE SpongeBob,BAPE,Tee,1250.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32183,2026-05-26,Футболка Maison Margiela BAPE,BAPE,Tee,1250.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32177,2026-05-25,Майка BAPE Baby Milo,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32170,2026-05-25,Майка BAPE Baby Milo Garfield,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32164,2026-05-25,Майка Bape Adidas,Adidas,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32154,2026-05-25,Майка Bape Baby Milo,BAPE,Other,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32146,2026-05-25,Футболка Comme des Garçons Baby Milo,Other,Tee,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32139,2026-05-24,Футболка Comme des Garçons Baby Milo,Other,Tee,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32121,2026-05-22,Футболка Maison Margiela,Other,Tee,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32110,2026-05-21,Футболка Maison Margiela,Other,Tee,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32101,2026-05-21,Футболка Maison Margiela,Other,Tee,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32094,2026-05-21,Футболка Maison Margiela,Other,Tee,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32087,2026-05-21,Футболка Maison Margiela,Other,Tee,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32078,2026-05-20,Футболка Comme des Garçons,Other,Tee,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32070,2026-05-20,Футболка Comme des Garçons,Other,Tee,1000.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32069,2026-05-20,"❗️ Друзья, делаем капитальное понижение цены на старые футболки ❗️",Other,Tee,1000.0,—,1,"На все старые можели по футболка дроп цена понижается до ВСЕГО 1000₽
Минимальную розничную цену тоже опускаем до 1500₽
Можно теперь выкладывать их ниже старой МРЦ
Оптовая цена каждой из этих моделей обсуждается с менеджером лично!"
32060,2026-05-20,Футболка Maison Margiela,Other,Tee,1500.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32052,2026-05-20,Футболка Palace,Other,Tee,1500.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32044,2026-05-19,Футболка Mastermind,Other,Tee,1500.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32034,2026-05-19,Футболка Supreme,Other,Tee,1500.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32023,2026-05-19,Футболка Acme De La Vie,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32013,2026-05-19,Футболка Ralph Lauren,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
32000,2026-05-18,Лонгслив Saint Laurent,Saint Laurent,Longsleeve,1600.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31990,2026-05-18,Футболка Supreme Drugs,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31980,2026-05-18,Футболка Comme des Garçons Spring,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31970,2026-05-18,Футболка Acme De La Vie,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31960,2026-05-17,Футболка Comme des Garçons Spring,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31950,2026-05-17,Футболка Acme De La Vie,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31939,2026-05-16,Футболка Denim Tears,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31929,2026-05-16,Футболка Supreme Maison Margiela,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31919,2026-05-16,Футболка Saint Laurent,Saint Laurent,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31909,2026-05-16,Футболка Supreme,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31903,2026-05-15,2 ХУДИ ПО ЦЕНЕ ОДНОГО,Other,Hoodie,2400.0,—,1,"Делаем акцию перед праздничными днями, чтобы пока праздники шли, к вам приехали уже худи
В боксе будут два худака рандомные из нашего ассортимента
ЦЕНА 2400₽
Успейте забирать, так как боксов небольшое количество"
31890,2026-05-15,Футболка поло Gucci,Gucci,Tee,1650.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31880,2026-05-15,Футболка Ralph Lauren,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31869,2026-05-14,Футболка Supreme,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31859,2026-05-14,Футболка Comme des Garçons Spring,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31849,2026-05-14,Лонгслив Saint Laurent,Saint Laurent,Longsleeve,1600.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31839,2026-05-14,Футболка поло Gucci,Gucci,Tee,1650.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31827,2026-05-13,Футболка Supreme Drugs,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31817,2026-05-13,Футболка Supreme,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31806,2026-05-13,Футболка Supreme Maison Margiela,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31792,2026-05-12,Футболка Saint Laurent,Saint Laurent,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31782,2026-05-12,Футболка Denim Tears,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31780,2026-05-12,РАСПРОДАЖА ПЕРЕД СЕЗОНОМ!,Other,Hoodie,1200.0,—,1,"Делаем распродажу, готовимся к новой поставке
Даем на товары из видео цены ниже опта!
• Худи 1200₽
• Лонгслив 900₽"
31770,2026-05-12,Футболка Ralph Lauren,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31758,2026-05-11,Футболка Supreme,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31748,2026-05-11,Футболка Supreme,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31747,2026-05-11,СОБРАЛИ ЕЩЕ КОЕ-ЧТО ПОД РАСПРОДАЖУ,Corteiz,Hoodie,1200.0,—,1,"Тут уже делаем вам партию худи, немного свитшотов и полузамков
• Свитшот Mastermind 2xl
• Худи Supreme teddy M
• Худи Mastermind черный L"
31746,2026-05-11,СОБРАЛИ ЕЩЕ БОЛЬШЕЕ КОЛИЧЕСТВО НА РАСПРОДАЖУ,Corteiz,Longsleeve,900.0,—,1,"Тут уже делаем вам партию лонгсливов
• Martin Rose XL
• BAPE S
• Hysteric Glamour M"
31745,2026-05-11,ОСВОБОЖДАЕМ СКЛАД 🔥,Corteiz,Tee,700.0,—,1,"Уже скоро нагрянет летний сезон, и поставка с новинками под новый сезон уже в пути
Поэтому делаем тотальную распродажу по футболкам
• Maison Margiela черный М размер
• Maison Margiela белый М размер"
31735,2026-05-11,Футболка Comme des Garçons Spring,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31730,2026-05-10,Лонгслив Saint Laurent,Saint Laurent,Longsleeve,1600.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31726,2026-05-10,хочет работать по дропу без выкупа ?,Other,Other,3000.0,—,1,"Возьмем 3 человека
- Очень важно !
За такую услугу надо оплачивать подписку на Авито 3000₽ в месяц.
НАПИСАТЬ МЕНЕДЖЕРУ ЗАБРАТЬ МЕСТО"
31720,2026-05-10,Футболка Supreme,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31710,2026-05-10,Футболка Comme des Garçons Spring,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31700,2026-05-10,Футболка Acme De La Vie,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31691,2026-05-08,Футболка Supreme Drugs,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31682,2026-05-08,Футболка Supreme,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31676,2026-05-08,Футболка Supreme Maison Margiela,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31669,2026-05-07,Футболка Saint Laurent,Saint Laurent,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31661,2026-05-07,Футболка Denim Tears,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31654,2026-05-07,ТУТ УЖЕ ДВА ЛОНГА ПО 300₽🔥,Other,Hoodie,300.0,—,1,"Ну тут ульта уже)
ЦЕНА БОКСА 3000₽
Акция идет до праздников
Грубо говоря вы берете худи закрытыми глазами по дроп цене и получаете еще два лонгслива по 300₽"
31642,2026-05-07,2 ХУДИ ПО ЦЕНЕ ОДНОГО,Other,Hoodie,2400.0,—,1,"Делаем акцию перед праздничными днями, чтобы пока праздники шли, к вам приехали уже худи
В боксе будут два худака рандомные из нашего ассортимента
ЦЕНА 2400₽
Успейте забирать, так как боксов небольшое количество"
31636,2026-05-07,Футболка Ralph Lauren,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31630,2026-05-07,Футболка Supreme,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31624,2026-05-06,Футболка Comme des Garocons,Other,Tee,1400.0,—,1,"SPRING/SUMMEF
Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы"
31617,2026-05-06,Футболка Comme des Garocons,Other,Tee,1400.0,—,1,"SPRING/SUMMEF
Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы"
31611,2026-05-06,Футболка Supreme,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31596,2026-05-05,Футболка поло Gucci,Gucci,Tee,1650.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31590,2026-05-05,Футболка Acme De La Vie,Other,Tee,1600.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31583,2026-05-05,Футболка Supreme,Other,Tee,1400.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31557,2026-05-04,Лонгслив Marcelo Burlon,Marcelo Burlon,Longsleeve,1700.0,—,1,"❤️Отправка из Москвы
КАТАЛОГ В ЗАКРЕПЕ
❤️Минимальный оптовый заказ - 5шт
❤️Размерный ряд  S, M, L, XL, 2XL"
31546,2026-05-03,Худи Undercover,Undercover,Hoodie,2500.0,—,1,"❤️Отправка из Москвы
❤️Минимальный оптовый заказ - упаковка
❤️Размерный ряд  S, M, L, XL, 2XL
❤️Материал - хлопок"
31536,2026-05-03,Худи Acme De La Vie,Other,Hoodie,2700.0,—,1,"❤️Отправка из Москвы
❤️Минимальный оптовый заказ - упаковка
❤️Размерный ряд  S, M, L, XL, 2XL
❤️Материал - хлопок"
31524,2026-05-02,Лонгслив Hysteric Glamour,Other,Longsleeve,1700.0,—,1,"❤️Отправка из Москвы
КАТАЛОГ В ЗАКРЕПЕ
❤️Минимальный оптовый заказ - 5шт
❤️Размерный ряд  S, M, L, XL, 2XL"
31512,2026-05-01,Футболка Balenciaga Germany Kisses,Balenciaga,Tee,1500.0,—,1,"❤️Отправка из Москвы
КАТАЛОГ В ЗАКРЕПЕ
❤️Минимальный оптовый заказ - 5шт
❤️Размерный ряд  S, M, L, XL, 2XL"
31499,2026-04-30,Лонгслив ERD,Other,Longsleeve,1700.0,—,1,"Размерный ряд: S, M , L, XL, 2XL
Материал - хлопок
Отправка из Москвы
КАТАЛОГ И УСЛОВИЯ В ЗАКРЕПЕ КАНАЛА"
31489,2026-04-30,Худи Y-3,Other,Hoodie,2400.0,—,1,"❤️Отправка из Москвы
❤️Минимальный оптовый заказ - упаковка
❤️Размерный ряд  S, M, L, XL, 2XL
❤️Материал - хлопок"
31461,2026-04-29,Худи Y-3,Other,Hoodie,2400.0,—,1,"❤️Отправка из Москвы
❤️Минимальный оптовый заказ - упаковка
❤️Размерный ряд  S, M, L, XL, 2XL
❤️Материал - хлопок"
31450,2026-04-29,Худи Comme des Garcons CDG,CDG,Hoodie,2400.0,—,1,"❤️Отправка из Москвы
❤️Минимальный оптовый заказ - упаковка
❤️Размерный ряд  S, M, L, XL, 2XL
❤️Материал - хлопок"
31443,2026-04-29,ЦЕНА 1000₽ ЗА ПОЗИЦИЮ🔥,Other,Other,1000.0,—,1,"Друзья, нам все чаще и чаще пишут об том, как получить доступ в закрытый канал
Делаем специально для вас бокс со стоимостью 5000₽
В боксе 5 шмоток (себестоимость каждой выходит 1000₽)
Там могут попасться позиции, которые в дропе у нас 2000₽"
31431,2026-04-28,Свитшот Y-3 Supreme,Other,Hoodie,2200.0,—,1,"❤️Отправка из Москвы
КАТАЛОГ В ЗАКРЕПЕ
❤️Минимальный оптовый заказ - 5шт
❤️Размерный ряд  S, M, L, XL, 2XL"
31421,2026-04-28,Лонгслив Yohji Yamamoto Y-3,Other,Longsleeve,1600.0,—,1,"❤️Отправка из Москвы
КАТАЛОГ В ЗАКРЕПЕ
❤️Минимальный оптовый заказ - 5шт
❤️Размерный ряд  S, M, L, XL, 2XL"
31411,2026-04-28,Худи Acme de la vie,Other,Hoodie,2700.0,—,1,"❤️Отправка из Москвы
❤️Минимальный оптовый заказ - упаковка
❤️Размерный ряд  S, M, L, XL, 2XL
❤️Материал - хлопок"
31400,2026-04-28,ДАЕМ ЕЩЕ КРУТОЙ БОКС С ФУТБОЛКАМИ В СЕТЬ🔥,Other,Tee,9000.0,—,1,"Совсем близко уже лето, а это значит, что пора продавать футболки!!
Объясняем выгодность данного бокса:
❤️Вы получаете 10 футболок которые в фото выше
❤️Размеры выбираете те, какие хотите"
